subregion,Time,DP,Si,Sf,NDP,Stream,R,Lake,BI,Sub,Subsurface Irrigation (+),Tile Drain Outflow (-),P,Net Subsurface Inflow (+),Discrepancy (=),Cum. Sub.
15,11/30/1978 0:00,1317.67,302115512.6,302166144.9,8773.28,6451.92,4590.77,9050.13,0,1017.63,0,0,1300.01,22048.61,0,5398225.71
15,12/31/1978 0:00,1235.78,302166144.9,302230183.1,8515.6,20647.04,6959.29,9482.13,0,293.04,0,0,552.3,18693.38,0,5398518.74
15,1/31/1979 0:00,2307.5,302230183.1,302314804.3,8340.39,28755.69,15088.51,14307.48,1231.46,-379.86,0,0,1012.01,18290.09,0.54,5398138.88
15,2/28/1979 0:00,1915.51,302314804.3,302374839.4,8117.8,4031.17,16785.36,11618.84,1187.87,-624.32,0,0,912.01,19830.45,0.07,5397514.56
15,3/31/1979 0:00,90385.31,302374839.4,302307097.1,26387.64,33211.99,33317.22,15436.09,1652.94,10750.62,0,0,253017.74,64519.06,0.09,5408265.18
15,4/30/1979 0:00,1459.6,302307097.1,302347214.8,10995.46,-3502.83,19580.21,5495.44,0,-98.92,0,0,15463.86,23112.12,-0.02,5408166.26
15,5/31/1979 0:00,42623.55,302347214.8,302249839.4,20765.49,34188.28,25283.4,6271.79,0,12986.68,0,0,244452.86,47581.88,-0.01,5421152.94
15,6/30/1979 0:00,79304.83,302249839.4,302189849.7,34388.54,35511.59,38982.36,2256.19,0,13349.05,0,0,225641.49,41163.99,0.02,5434501.99
15,7/31/1979 0:00,1375.75,302189849.7,302114089.6,14904.08,6111.75,41686.78,2843.98,0,11753.28,0,0,179492.17,26432.2,-0.06,5446255.27
15,8/31/1979 0:00,1280.01,302114089.6,302027715.4,13254.74,3928,33792.49,3659.16,0,12296.2,0,0,175709.94,22405.18,0.05,5458551.48
15,9/30/1979 0:00,1060.73,302027715.4,302076033.7,12420.77,4808.71,12063.79,4120.86,0,951.37,0,0,2412.02,16364.98,0.11,5459502.85
15,10/31/1979 0:00,1213.93,302076033.7,302106309.1,11801.07,2790.24,8098.44,5931.85,0,1535.07,0,0,15312.41,15431.06,0,5461037.92
15,11/30/1979 0:00,1214.75,302106309.1,302148835,11275.34,559.28,6417.52,7293.67,0,64.16,0,0,1400.01,18317.53,1.57,5461102.09
15,12/31/1979 0:00,1278.67,302148835,302202617.2,10809.84,11973.07,5398.74,9265.05,0,-563.66,0,0,1112.01,18011.19,0,5460538.42
15,1/31/1980 0:00,3091.79,302202617.2,302353223.5,10524.22,53469.92,34087.35,31733.4,2259.04,-1379.73,0,0,1093.21,21005.23,-0.02,5459158.69
15,2/29/1980 0:00,3939.01,302353223.5,302495292.6,10194.65,46247.03,48857.45,16011.82,2091.79,-1810.74,0,0,893.21,21370.29,-0.01,5457347.96
15,3/31/1980 0:00,52356.62,302495292.6,302518758,17508.49,69790.08,37152.05,10506.9,1019.1,13585.01,0,0,172142.41,46046.2,0.03,5470932.96
15,4/30/1980 0:00,1523.94,302518758,302596078.5,11306.26,8193.91,29378.32,8339.06,0,-1734.02,0,0,2684.42,24521.52,0.05,5469198.94
15,5/31/1980 0:00,45177.21,302596078.5,302470462.6,22272.62,18853.13,19899.57,5466.48,0,16263.17,0,0,259133.92,50763.05,0.03,5485462.11
15,6/30/1980 0:00,67849.63,302470462.6,302383219,32248.07,23362.86,33006.01,2781.03,0,15569.59,0,0,242077.34,47866.16,0.03,5501031.7
15,7/31/1980 0:00,1440.12,302383219,302334949.8,15083.49,28770.23,45097.63,2188.81,0,15217.12,0,0,187805.98,33179.55,0.01,5516248.83
15,8/31/1980 0:00,1360.01,302334949.8,302281532.6,13528.87,6322.75,38635.61,4035.86,0,11067.26,0,0,164989.68,37982.09,-0.04,5527316.09
15,9/30/1980 0:00,1080.01,302281532.6,302322761,12672.24,-8368.46,15560.27,4441.02,0,248.24,0,0,2493.22,19168.3,-0.03,5527564.33
15,10/31/1980 0:00,1079.7,302322761,302338980.5,12020.15,-4144.31,8525.78,5922.86,0,1368.6,0,0,26840.93,19367.39,0.02,5528932.92
15,11/30/1980 0:00,1062.9,302338980.5,302386743.9,11458.64,6097.23,5604.04,7397.38,0,-633.7,0,0,1312.01,19151.79,0.02,5528299.22
15,12/31/1980 0:00,1073.15,302386743.9,302438522.3,10953.81,8953.63,7061.55,8366.73,0,-1253.17,0,0,993.21,18689.05,0.03,5527046.06
15,1/31/1981 0:00,2133.43,302438522.3,302516271.7,10573.69,19678.08,19261.05,12489.61,1019.1,-1676.84,0,0,983.81,17388.52,0,5525369.22
15,2/28/1981 0:00,1517.88,302516271.7,302559395.6,10141.22,-3641.34,14983.38,7131.27,164.62,-1848.49,0,0,883.81,17076.98,-0.07,5523520.73
15,3/31/1981 0:00,126118.93,302559395.6,302454763.9,42145.79,45934.3,20981.65,15323.75,1094.31,11869.58,0,0,314550.08,72568.98,-0.01,5535390.31
15,4/30/1981 0:00,1785.4,302454763.9,302495549.5,15335.67,-4238.41,12377.88,4969.61,0,-1814.63,0,0,2583.82,16739.31,0.01,5533575.68
15,5/31/1981 0:00,53044.4,302495549.5,302343508.3,28471.76,13444.19,13713.04,3019.36,0,11645.67,0,0,260440.86,38105.69,0,5545221.35
15,6/30/1981 0:00,67489.09,302343508.3,302308899.9,36654.7,36740.89,36552.27,1839.86,0,9656.58,0,0,181952.36,25899.64,0.02,5554877.93
15,7/31/1981 0:00,1440.01,302308899.9,302203249.9,18679.27,-6872.72,35192.63,3098.27,0,10000.97,0,0,185398.99,19650.56,-0.03,5564878.9
15,8/31/1981 0:00,1360.01,302203249.9,302086019.7,16662.09,13548.67,26411.08,3659.38,0,14362.33,0,0,212865.45,20991.68,0.02,5579241.23
15,9/30/1981 0:00,1120.01,302086019.7,302132597.4,15385.71,5296.07,8741,4040.54,0,-74.92,0,0,2583.82,15771.57,-1.55,5579166.31
15,10/31/1981 0:00,1317.84,302132597.4,302176167.5,14406.97,3517.32,6525.19,6025.69,0,-327.23,0,0,2856.85,16279,0,5578839.09
15,11/30/1981 0:00,1495.21,302176167.5,302222846.1,13584.9,3186.99,5673.64,8317.26,0,-1039.69,0,0,1300.01,18255.55,0,5577799.39
15,12/31/1981 0:00,1101.54,302222846.1,302282419,12831.14,17056.67,5709.08,8588.99,0,-1497.61,0,0,983.81,17868.51,0.04,5576301.78
15,1/31/1982 0:00,1759.1,302282419,302342227.2,12205.56,8208.4,14258.77,10162.77,1019.1,-1729.05,0,0,965.01,16647.58,-0.02,5574572.73
15,2/28/1982 0:00,1358.5,302342227.2,302385834.8,11602.58,-2206,14797.36,5984.94,0,-1947.86,0,0,865.01,16241.63,0,5572624.88
15,3/31/1982 0:00,90151.95,302385834.8,302368319.7,31484.37,45479.19,35353.81,30625.48,2758.44,7415.57,0,0,229536.09,58904.14,0.09,5580040.45
15,4/30/1982 0:00,2373.94,302368319.7,302499342,15003.41,55485.86,34749.93,8073.73,1077.99,-2653.93,0,0,2700.02,21985.38,-0.01,5577386.52
15,5/31/1982 0:00,104696.32,302499342,302426776,43652.86,60171.04,38779.59,1786.83,0,27669.78,0,0,297902.34,53276.27,0.03,5605056.3
15,6/30/1982 0:00,63595.44,302426776,302407889.4,38972.85,28443.39,38846.49,1804.86,0,16047.11,0,0,186904.42,43903.06,0.02,5621103.41
15,7/31/1982 0:00,1529.72,302407889.4,302355027.6,20830.99,17284.38,43164.93,2307.88,0,13527.27,0,0,181111.63,31134.46,0,5634630.68
15,8/31/1982 0:00,1400.01,302355027.6,302311637.9,18455.39,8861.07,41175.27,3161.39,0,10025.27,0,0,163211.71,38143.63,0,5644655.95
15,9/30/1982 0:00,1458.13,302311637.9,302364383,16972.93,-5040.03,19427.57,3752.65,0,-692.62,0,0,2465.02,20789.6,0,5643963.33
